original_edge_id,metis_locality_partition,BA1_residue,BA2_residue,BA3_residue
71486,0,0,0,3
71487,0,0,0,2
71488,0,0,0,0
71489,0,1,1,0
71490,0,2,2,2
71491,0,0,0,2
71492,0,2,2,1
71493,0,3,3,1
71494,0,0,0,2
71495,0,1,1,3
71496,0,3,3,3
71497,0,1,1,0
71498,0,0,0,0
71499,0,0,0,1
71500,0,1,1,1
71501,0,2,2,2
71502,0,0,0,2
71503,0,3,3,3
71504,0,3,3,2
71505,0,1,1,2
71506,0,1,1,3
71507,0,2,2,3
71508,0,3,3,3
71509,0,1,1,1
71510,0,0,0,1
71511,0,2,2,3
71512,0,2,2,2
71513,1,1,1,2
71514,0,2,2,0
71515,0,2,2,2
71516,0,1,1,0
71517,0,1,1,2
71518,0,2,2,0
71519,0,3,3,3
71520,0,0,0,1
71521,0,1,1,2
71522,0,2,2,3
71523,0,3,3,3
71524,0,1,1,3
71525,0,3,3,2
71526,0,3,3,3
71527,0,2,2,1
71528,0,1,1,3
71529,0,0,0,1
71530,0,2,2,2
71531,0,1,1,1
71532,0,0,0,0
71533,0,2,2,2
71534,0,2,2,2
71535,0,3,3,0
71536,0,0,0,3
71537,0,3,3,3
71538,0,3,3,0
71539,0,2,2,3
71540,0,3,3,2
71541,0,0,0,3
71542,0,3,3,2
71543,0,0,0,0
71544,0,1,1,0
71545,0,3,3,1
71546,0,0,0,2
71547,0,1,1,3
71548,0,1,1,2
71549,0,2,2,3
71550,0,1,1,1
71551,0,3,3,2
71552,0,3,3,2
71553,0,0,0,3
71554,0,1,1,3
71555,0,2,2,3
71556,0,0,0,2
71557,0,1,1,2
71558,0,0,0,3
71559,0,3,3,2
71560,0,2,2,3
71561,0,1,1,3
71562,0,2,2,2
71563,0,3,3,2
71564,0,0,0,3
71565,0,1,1,3
71566,0,2,2,2
71567,0,0,0,3
71568,0,1,1,2
71569,0,3,3,2
71570,0,2,2,3
71571,0,3,3,2
71572,0,0,0,3
71573,0,1,1,2
71574,0,3,3,3
71575,0,2,2,2
71576,0,0,0,3
71577,0,1,1,2
71578,0,3,3,2
71579,0,0,0,3
71580,0,2,2,3
71581,0,1,1,2
71582,0,2,2,3
71583,0,3,3,2
71584,0,0,0,3
71585,0,1,1,3
71586,0,2,2,2
71587,0,0,0,2
71588,0,3,3,3
71589,0,2,2,2
71590,0,3,3,2
71591,0,1,1,3
71592,0,0,0,2
71593,0,1,1,3
71594,0,2,2,3
71595,0,3,3,2
71596,0,0,0,3
71597,0,1,1,2
71598,0,2,2,3
71599,0,0,0,2
71600,0,3,3,3
71601,0,2,2,2
71602,0,1,1,3
71603,0,0,0,2
71604,0,3,3,3
71605,0,1,1,2
71606,0,2,2,3
71607,0,3,3,2
71608,0,0,0,3
71609,0,3,3,2
71610,1,1,1,2
71611,1,2,2,3
71612,0,3,3,2
71613,0,0,0,3
71614,0,2,2,3
71615,0,0,0,0
71616,0,1,1,0
71617,1,2,2,1
71618,0,3,3,0
71619,0,0,0,0
71620,0,1,1,0
71621,0,1,1,0
71622,0,2,2,0
71623,0,3,3,0
71624,0,0,0,0
71625,0,1,1,0
71626,0,2,2,0
71627,1,3,3,1
71628,0,0,0,0
71629,0,1,1,0
71630,0,2,2,0
71631,1,3,3,1
71632,1,0,0,1
71633,0,2,2,0
71634,1,1,1,1
71635,0,2,2,0
71636,1,3,3,1
71637,0,0,0,0
71638,1,1,1,1
71639,0,3,3,0
71640,0,2,2,0
71641,0,3,3,0
71642,0,0,0,0
71643,0,1,1,0
71644,0,2,2,0
71645,0,3,3,0
71646,0,0,0,0
71647,0,1,1,0
71648,0,2,2,0
71649,0,3,3,0
71650,0,0,0,0
71651,0,1,1,0
71652,0,2,2,0
71653,0,3,3,0
71654,0,0,0,0
71655,0,0,0,0
71656,1,1,1,1
71657,1,2,2,1
71658,0,3,3,0
71659,1,0,0,1
71660,1,1,1,1
71661,0,2,2,0
71662,0,3,3,0
71663,0,1,1,0
71664,0,0,0,0
71665,0,1,1,0
71666,0,2,2,0
71667,0,3,3,0
71668,0,0,0,0
71669,0,1,1,0
71670,0,2,2,0
71671,0,3,3,0
71672,0,0,0,0
71673,0,2,2,0
71674,1,1,1,1
71675,1,2,2,1
71676,0,3,3,0
71677,0,0,0,0
71678,1,1,1,1
71679,1,2,2,1
71680,0,3,3,0
71681,0,0,0,0
71682,0,1,1,0
71683,1,2,2,1
71684,0,3,3,0
71685,0,3,3,0
71686,0,0,0,0
71687,0,1,1,0
71688,0,2,2,0
71689,0,3,3,0
71690,1,0,0,1
71691,1,1,1,1
71692,1,2,2,1
71693,1,3,3,1
71694,1,0,0,1
71695,0,1,1,0
71696,1,2,2,1
71697,1,3,3,1
71698,0,0,0,0
71699,1,1,1,1
71700,1,2,2,1
71701,1,3,3,1
71702,1,0,0,1
71703,1,1,1,1
71704,1,2,2,1
71705,1,3,3,1
71706,1,0,0,1
71707,1,1,1,1
71708,1,2,2,1
71709,1,3,3,1
71710,1,2,2,1
71711,1,0,0,1
71712,1,0,0,1
71713,1,1,1,1
71714,1,2,2,1
71715,1,3,3,1
71716,1,0,0,1
71717,1,1,1,1
71718,0,3,3,1
71719,0,3,3,0
71720,0,3,3,1
71721,0,0,0,2
71722,0,0,0,0
71723,0,1,1,3
71724,1,1,1,3
71725,0,0,0,3
71726,0,2,2,2
71727,0,2,2,2
71728,0,1,1,3
71729,0,2,2,3
71730,0,0,0,0
71731,0,1,1,0
71732,0,0,0,3
71733,0,1,1,3
71734,0,2,2,1
71735,0,0,0,1
71736,0,1,1,3
71737,0,2,2,2
71738,0,2,2,0
71739,0,3,3,3
71740,0,2,2,0
71741,0,3,3,3
71742,0,3,3,0
71743,0,1,1,3
71744,0,2,2,2
71745,0,3,3,0
71746,0,0,0,0
71747,0,0,0,1
71748,0,2,2,3
71749,0,3,3,3
71750,0,0,0,1
71751,0,1,1,2
71752,0,3,3,2
71753,0,1,1,3
71754,0,0,0,2
71755,0,2,2,2
71756,0,1,1,2
71757,0,1,1,3
71758,0,3,3,2
71759,0,1,1,3
71760,0,2,2,2
71761,0,1,1,1
71762,0,0,0,2
71763,0,0,0,1
71764,0,1,1,2
71765,0,3,3,1
71766,0,3,3,2
71767,0,2,2,2
71768,0,3,3,1
71769,0,2,2,2
71770,0,2,2,3
71771,0,0,0,3
71772,0,2,2,2
71773,0,0,0,2
71774,0,3,3,0
71775,0,1,1,3
71776,0,0,0,3
71777,0,1,1,0
71778,0,2,2,3
71779,0,3,3,2
71780,0,3,3,0
71781,0,3,3,2
71782,0,0,0,3
71783,0,2,2,1
71784,0,0,0,2
71785,0,1,1,0
71786,0,2,2,0
71787,0,3,3,3
71788,0,2,2,3
71789,0,1,1,2
71790,0,0,0,2
71791,0,1,1,3
71792,0,0,0,2
71793,0,2,2,2
71794,0,3,3,2
71795,0,0,0,3
71796,0,1,1,3
71797,0,2,2,3
71798,0,3,3,2
71799,0,0,0,2
71800,0,1,1,2
71801,0,2,2,3
71802,0,3,3,3
71803,0,0,0,3
71804,0,1,1,2
71805,0,2,2,2
71806,0,0,0,2
71807,0,1,1,3
71808,0,3,3,3
71809,0,0,0,3
71810,0,2,2,2
71811,0,3,3,2
71812,0,1,1,3
71813,0,2,2,2
71814,0,3,3,3
71815,0,0,0,2
71816,0,1,1,3
71817,0,2,2,2
71818,0,0,0,3
71819,0,3,3,2
71820,0,2,2,2
71821,0,0,0,3
71822,0,3,3,3
71823,0,1,1,2
71824,0,2,2,3
71825,0,1,1,2
71826,0,3,3,2
71827,0,0,0,3
71828,0,1,1,2
71829,0,2,2,3
71830,0,3,3,3
71831,0,0,0,2
71832,0,1,1,3
71833,0,2,2,2
71834,0,3,3,3
71835,0,0,0,2
71836,0,1,1,3
71837,0,2,2,2
71838,0,3,3,3
71839,0,0,0,2
71840,0,1,1,3
71841,0,2,2,2
71842,1,3,3,3
71843,0,0,0,2
71844,0,1,1,3
71845,0,2,2,2
71846,0,3,3,3
71847,0,0,0,2
71848,0,1,1,3
71849,0,2,2,2
71850,0,3,3,3
71851,0,3,3,3
71852,0,0,0,2
71853,1,1,1,3
71854,0,2,2,2
71855,0,3,3,3
71856,0,2,2,1
71857,0,1,1,0
71858,0,0,0,0
71859,0,1,1,0
71860,0,2,2,0
71861,0,3,3,0
71862,0,3,3,0
71863,0,0,0,0
71864,0,1,1,0
71865,0,2,2,0
71866,0,3,3,0
71867,0,0,0,0
71868,0,1,1,0
71869,0,2,2,0
71870,0,3,3,0
71871,0,0,0,0
71872,0,1,1,0
71873,0,2,2,0
71874,0,3,3,0
71875,0,0,0,0
71876,0,0,0,0
71877,0,1,1,0
71878,0,2,2,0
71879,0,3,3,0
71880,0,0,0,0
71881,0,1,1,0
71882,0,2,2,0
71883,0,3,3,0
71884,0,0,0,0
71885,0,1,1,0
71886,0,2,2,0
71887,0,3,3,0
71888,0,1,1,0
71889,0,0,0,0
71890,0,1,1,0
71891,0,2,2,0
71892,1,3,3,1
71893,0,0,0,0
71894,0,2,2,0
71895,0,1,1,0
71896,0,2,2,0
71897,1,3,3,1
71898,0,0,0,0
71899,1,1,1,1
71900,1,2,2,1
71901,1,3,3,1
71902,1,0,0,1
71903,0,1,1,0
71904,0,2,2,0
71905,0,3,3,0
71906,0,3,3,0
71907,0,0,0,0
71908,0,1,1,0
71909,0,2,2,0
71910,0,3,3,0
71911,0,0,0,0
71912,0,1,1,0
71913,0,2,2,0
71914,0,3,3,0
71915,0,0,0,0
71916,0,0,0,0
71917,1,1,1,1
71918,0,2,2,0
71919,0,3,3,0
71920,1,0,0,1
71921,1,1,1,1
71922,0,2,2,0
71923,0,3,3,0
71924,0,0,0,0
71925,0,1,1,0
71926,1,2,2,1
71927,1,1,1,1
71928,0,3,3,0
71929,1,0,0,1
71930,0,1,1,0
71931,0,2,2,0
71932,0,3,3,0
71933,1,0,0,1
71934,1,1,1,1
71935,1,2,2,1
71936,1,3,3,1
71937,0,0,0,0
71938,0,1,1,0
71939,1,2,2,1
71940,1,3,3,1
71941,1,0,0,1
71942,1,1,1,1
71943,1,2,2,1
71944,0,3,3,0
71945,1,0,0,1
71946,1,1,1,1
71947,1,2,2,1
71948,1,3,3,1
71949,1,0,0,1
71950,1,1,1,1
71951,1,2,2,1
71952,1,3,3,1
71953,1,3,3,1
71954,1,2,2,1
71955,1,0,0,1
71956,1,1,1,1
71957,1,2,2,1
71958,1,3,3,1
71959,1,3,3,1
71960,0,3,3,1
71961,0,0,0,0
71962,0,3,3,1
71963,0,2,2,2
71964,0,1,1,0
71965,0,0,0,3
71966,0,0,0,2
71967,0,1,1,2
71968,0,0,0,2
71969,0,1,1,3
71970,0,3,3,1
71971,0,2,2,3
71972,0,0,0,0
71973,0,1,1,0
71974,0,1,1,3
71975,0,2,2,3
71976,0,3,3,1
71977,0,3,3,1
71978,0,2,2,2
71979,0,0,0,2
71980,0,2,2,0
71981,0,1,1,2
71982,0,3,3,0
71983,0,1,1,2
71984,0,2,2,0
71985,0,0,0,3
71986,0,1,1,2
71987,0,3,3,0
71988,0,2,2,0
71989,0,0,0,2
71990,0,1,1,1
71991,0,2,2,2
71992,0,2,2,1
71993,0,1,1,2
71994,0,2,2,3
71995,0,3,3,2
71996,0,0,0,3
71997,0,0,0,3
71998,0,1,1,3
71999,0,3,3,2
72000,0,3,3,2
72001,0,0,0,2
72002,0,3,3,2
72003,0,2,2,3
72004,0,0,0,1
72005,0,1,1,2
72006,0,2,2,3
72007,0,0,0,3
72008,0,1,1,3
72009,0,2,2,3
72010,0,0,0,3
72011,0,1,1,2
72012,0,3,3,2
72013,0,2,2,2
72014,0,1,1,3
72015,0,0,0,3
72016,0,0,0,0
72017,0,3,3,3
72018,0,2,2,2
72019,0,3,3,0
72020,0,0,0,3
72021,0,1,1,2
72022,0,3,3,0
72023,0,1,1,3
72024,0,2,2,1
72025,0,1,1,3
72026,0,1,1,1
72027,0,0,0,0
72028,0,3,3,0
72029,0,1,1,1
72030,0,2,2,2
72031,0,3,3,3
72032,0,2,2,3
72033,0,2,2,2
72034,0,0,0,1
72035,0,3,3,3
72036,0,1,1,2
72037,0,2,2,3
72038,0,0,0,2
72039,0,3,3,3
72040,0,0,0,2
72041,1,3,3,3
72042,0,3,3,2
72043,0,0,0,3
72044,0,1,1,2
72045,0,2,2,3
72046,0,0,0,2
72047,0,1,1,3
72048,0,3,3,2
72049,0,1,1,2
72050,0,2,2,3
72051,0,2,2,3
72052,0,0,0,2
72053,0,3,3,3
72054,0,0,0,2
72055,0,1,1,3
72056,0,2,2,2
72057,0,3,3,3
72058,0,1,1,2
72059,0,0,0,3
72060,0,2,2,2
72061,0,3,3,3
72062,0,1,1,3
72063,0,0,0,3
72064,0,2,2,2
72065,0,3,3,2
72066,0,0,0,2
72067,0,1,1,3
72068,0,3,3,2
72069,0,2,2,2
72070,0,2,2,3
72071,0,0,0,3
72072,0,1,1,2
72073,0,3,3,3
72074,0,1,1,3
72075,0,0,0,2
72076,0,3,3,2
72077,0,2,2,3
72078,0,1,1,2
72079,0,0,0,3
72080,0,2,2,2
72081,0,3,3,3
72082,0,0,0,2
72083,0,1,1,3
72084,0,2,2,2
72085,0,3,3,3
72086,0,0,0,2
72087,0,1,1,3
72088,0,2,2,2
72089,0,3,3,3
72090,0,0,0,2
72091,0,1,1,3
72092,0,2,2,1
72093,0,2,2,2
72094,0,3,3,2
72095,0,0,0,3
72096,0,1,1,1
72097,0,2,2,2
72098,0,0,0,3
72099,0,3,3,0
72100,1,3,3,1
72101,1,0,0,1
72102,1,1,1,1
72103,1,2,2,1
72104,0,1,1,0
72105,0,2,2,0
72106,0,3,3,0
72107,0,0,0,0
72108,0,1,1,0
72109,0,2,2,0
72110,0,3,3,0
72111,0,0,0,0
72112,0,1,1,0
72113,1,2,2,1
72114,0,3,3,0
72115,1,0,0,1
72116,0,1,1,0
72117,0,2,2,0
72118,0,3,3,0
72119,0,0,0,0
72120,0,1,1,0
72121,0,2,2,0
72122,0,3,3,0
72123,0,3,3,0
72124,0,0,0,0
72125,0,1,1,0
72126,0,2,2,0
72127,1,3,3,1
72128,0,0,0,0
72129,0,1,1,0
72130,0,2,2,0
72131,0,3,3,0
72132,0,0,0,0
72133,0,1,1,0
72134,0,2,2,0
72135,0,3,3,0
72136,0,0,0,0
72137,0,0,0,0
72138,0,1,1,0
72139,0,2,2,0
72140,1,3,3,1
72141,1,0,0,1
72142,1,1,1,1
72143,1,2,2,1
72144,1,3,3,1
72145,0,0,0,0
72146,0,1,1,0
72147,0,1,1,0
72148,0,2,2,0
72149,1,3,3,1
72150,0,0,0,0
72151,0,1,1,0
72152,1,2,2,1
72153,0,3,3,0
72154,1,0,0,1
72155,0,1,1,0
72156,1,2,2,1
72157,0,2,2,0
72158,1,3,3,1
72159,1,0,0,1
72160,1,1,1,1
72161,1,2,2,1
72162,1,3,3,1
72163,1,0,0,1
72164,0,1,1,0
72165,0,2,2,0
72166,0,3,3,0
72167,0,0,0,0
72168,0,1,1,0
72169,0,3,3,0
72170,1,2,2,1
72171,1,3,3,1
72172,1,0,0,1
72173,1,1,1,1
72174,0,2,2,0
72175,0,3,3,0
72176,1,0,0,1
72177,0,1,1,0
72178,1,2,2,1
72179,0,3,3,0
72180,0,0,0,0
72181,1,1,1,1
72182,0,2,2,0
72183,1,3,3,1
72184,1,0,0,1
72185,0,1,1,0
72186,1,2,2,1
72187,1,3,3,1
72188,0,0,0,0
72189,1,1,1,1
72190,1,2,2,1
72191,1,3,3,1
72192,1,0,0,1
72193,1,1,1,1
72194,1,0,0,1
72195,1,2,2,1
72196,1,0,0,1
72197,1,3,3,1
72198,1,0,0,1
72199,1,1,1,1
72200,1,2,2,1
72201,1,1,1,1
72202,0,1,1,1
72203,0,1,1,0
72204,0,1,1,3
72205,0,3,3,2
72206,0,2,2,0
72207,0,0,0,3
72208,0,0,0,3
72209,0,3,3,3
72210,0,2,2,2
72211,1,2,2,2
72212,0,3,3,1
72213,0,3,3,3
72214,0,0,0,0
72215,0,1,1,0
72216,0,3,3,3
72217,0,2,2,3
72218,0,3,3,1
72219,0,2,2,1
72220,0,3,3,2
72221,0,0,0,2
72222,0,2,2,0
72223,0,0,0,2
72224,0,0,0,0
72225,0,2,2,2
72226,0,0,0,0
72227,0,1,1,2
72228,0,3,3,3
72229,0,2,2,0
72230,0,0,0,0
72231,0,0,0,1
72232,0,2,2,1
72233,0,3,3,2
72234,0,0,0,2
72235,0,2,2,3
72236,0,3,3,3
72237,0,0,0,2
72238,0,1,1,3
72239,0,1,1,2
72240,0,2,2,3
72241,0,1,1,1
72242,0,1,1,3
72243,0,2,2,1
72244,0,1,1,2
72245,0,1,1,1
72246,0,3,3,1
72247,0,0,0,2
72248,0,1,1,3
72249,0,0,0,3
72250,0,3,3,2
72251,0,2,2,2
72252,0,3,3,3
72253,0,2,2,1
72254,0,3,3,3
72255,0,1,1,1
72256,0,2,2,2
72257,0,0,0,2
72258,0,3,3,0
72259,0,1,1,3
72260,0,1,1,3
72261,0,0,0,0
72262,0,2,2,3
72263,0,3,3,2
72264,0,3,3,0
72265,0,1,1,3
72266,0,3,3,2
72267,0,0,0,1
72268,0,0,0,3
72269,0,2,2,0
72270,0,0,0,0
72271,0,1,1,3
72272,0,0,0,2
72273,0,1,1,2
72274,0,3,3,2
72275,0,1,1,3
72276,0,2,2,2
72277,0,2,2,2
72278,0,1,1,2
72279,0,0,0,3
72280,0,2,2,2
72281,0,3,3,3
72282,0,0,0,2
72283,0,2,2,3
72284,0,0,0,3
72285,0,3,3,2
72286,0,2,2,3
72287,0,3,3,2
72288,0,1,1,2
72289,0,1,1,3
72290,0,0,0,3
72291,0,0,0,2
72292,0,2,2,2
72293,0,3,3,2
72294,0,1,1,3
72295,0,3,3,3
72296,0,2,2,2
72297,0,1,1,3
72298,0,0,0,2
72299,0,3,3,3
72300,1,2,2,2
72301,1,1,1,3
72302,0,2,2,2
72303,0,0,0,3
72304,0,3,3,2
72305,0,1,1,3
72306,0,0,0,2
72307,0,2,2,3
72308,0,3,3,2
72309,0,0,0,3
72310,0,1,1,2
72311,0,2,2,3
72312,0,3,3,2
72313,0,0,0,3
72314,0,1,1,2
72315,0,2,2,3
72316,0,0,0,2
72317,0,1,1,3
72318,0,3,3,2
72319,0,2,2,3
72320,0,3,3,2
72321,0,0,0,3
72322,0,2,2,2
72323,0,1,1,3
72324,0,3,3,2
72325,0,0,0,3
72326,0,1,1,2
72327,0,2,2,3
72328,0,3,3,2
72329,0,0,0,3
72330,0,2,2,2
72331,0,1,1,3
72332,0,0,0,2
72333,0,3,3,3
72334,1,2,2,2
72335,0,1,1,3
72336,0,3,3,3
72337,0,3,3,2
72338,0,0,0,3
72339,1,1,1,2
72340,0,2,2,1
72341,0,1,1,2
72342,1,2,2,3
72343,1,3,3,2
72344,1,0,0,3
72345,1,1,1,2
72346,0,3,3,3
72347,0,2,2,0
72348,1,3,3,1
72349,0,0,0,0
72350,0,0,0,0
72351,0,1,1,0
72352,0,2,2,0
72353,0,3,3,0
72354,0,0,0,0
72355,0,1,1,0
72356,0,2,2,0
72357,0,3,3,0
72358,0,0,0,0
72359,1,1,1,1
72360,0,2,2,0
72361,1,3,3,1
72362,1,0,0,1
72363,0,1,1,0
72364,0,2,2,0
72365,0,3,3,0
72366,0,0,0,0
72367,0,1,1,0
72368,0,2,2,0
72369,0,3,3,0
72370,0,0,0,0
72371,0,1,1,0
72372,1,2,2,1
72373,0,3,3,0
72374,0,1,1,0
72375,0,0,0,0
72376,0,1,1,0
72377,1,2,2,1
72378,1,3,3,1
72379,1,0,0,1
72380,0,2,2,0
72381,0,1,1,0
72382,0,2,2,0
72383,1,3,3,1
72384,1,0,0,1
72385,1,1,1,1
72386,1,2,2,1
72387,0,3,3,0
72388,0,0,0,0
72389,0,3,3,0
72390,0,1,1,0
72391,0,2,2,0
72392,0,3,3,0
72393,0,0,0,0
72394,0,1,1,0
72395,1,2,2,1
72396,0,3,3,0
72397,1,0,0,1
72398,1,1,1,1
72399,0,0,0,0
72400,1,2,2,1
72401,1,3,3,1
72402,0,0,0,0
72403,0,1,1,0
72404,1,2,2,1
72405,1,3,3,1
72406,1,0,0,1
72407,1,1,1,1
72408,0,2,2,0
72409,1,3,3,1
72410,1,0,0,1
72411,0,1,1,0
72412,1,1,1,1
72413,0,2,2,0
72414,1,3,3,1
72415,0,0,0,0
72416,1,1,1,1
72417,1,2,2,1
72418,1,3,3,1
72419,1,0,0,1
72420,1,1,1,1
72421,1,2,2,1
72422,1,3,3,1
72423,1,0,0,1
72424,1,1,1,1
72425,1,2,2,1
72426,1,3,3,1
72427,1,0,0,1
72428,1,1,1,1
72429,1,2,2,1
72430,1,3,3,1
72431,1,0,0,1
72432,1,1,1,1
72433,1,2,2,1
72434,1,3,3,1
72435,1,0,0,1
72436,1,1,1,1
72437,1,2,2,1
72438,1,1,1,1
72439,1,2,2,1
72440,1,3,3,1
72441,1,0,0,1
72442,1,1,1,1
72443,1,3,3,1
72444,0,0,0,2
72445,0,1,1,0
72446,0,1,1,3
72447,0,2,2,0
72448,0,1,1,1
72449,0,2,2,2
72450,0,1,1,1
72451,1,0,0,3
72452,0,2,2,3
72453,0,2,2,2
72454,1,3,3,2
72455,1,3,3,3
72456,0,1,1,3
72457,0,0,0,0
72458,0,3,3,3
72459,0,1,1,2
72460,0,1,1,3
72461,0,1,1,0
72462,0,3,3,1
72463,0,2,2,2
72464,0,2,2,3
72465,0,3,3,2
72466,0,3,3,1
72467,0,3,3,0
72468,0,2,2,2
72469,0,0,0,2
72470,0,0,0,3
72471,0,0,0,0
72472,0,2,2,3
72473,0,3,3,3
72474,0,0,0,2
72475,0,2,2,2
72476,0,3,3,3
72477,0,1,1,0
72478,0,1,1,0
72479,0,2,2,0
72480,0,0,0,3
72481,0,0,0,3
72482,0,0,0,2
72483,0,3,3,0
72484,0,2,2,0
72485,0,2,2,2
72486,0,2,2,0
72487,0,2,2,2
72488,0,0,0,0
72489,0,1,1,1
72490,0,1,1,2
72491,0,1,1,1
72492,0,3,3,3
72493,0,2,2,3
72494,0,2,2,2
72495,0,3,3,3
72496,0,0,0,2
72497,0,0,0,3
72498,0,3,3,2
72499,0,0,0,3
72500,0,0,0,2
72501,0,3,3,3
72502,0,3,3,3
72503,0,0,0,1
72504,1,1,1,2
72505,0,1,1,1
72506,0,3,3,0
72507,0,1,1,2
72508,0,0,0,3
72509,1,1,1,1
72510,0,0,0,2
72511,0,1,1,3
72512,0,3,3,0
72513,0,3,3,2
72514,0,1,1,3
72515,0,3,3,3
72516,0,0,0,3
72517,0,0,0,0
72518,0,2,2,0
72519,0,2,2,1
72520,0,1,1,2
72521,0,2,2,3
72522,0,2,2,2
72523,0,0,0,3
72524,0,2,2,2
72525,1,3,3,2
72526,0,2,2,0
72527,0,3,3,1
72528,0,1,1,2
72529,0,2,2,1
72530,0,0,0,3
72531,0,3,3,3
72532,0,1,1,1
72533,0,0,0,2
72534,0,0,0,2
72535,0,1,1,1
72536,0,1,1,1
72537,0,0,0,3
72538,0,2,2,2
72539,0,3,3,3
72540,0,2,2,2
72541,0,3,3,3
72542,0,3,3,3
72543,0,2,2,3
72544,1,0,0,0
72545,0,2,2,2
72546,0,1,1,2
72547,0,3,3,3
72548,0,1,1,2
72549,0,2,2,3
72550,0,3,3,2
72551,1,0,0,3
72552,0,3,3,1
72553,0,3,3,3
72554,0,2,2,3
72555,0,1,1,2
72556,0,0,0,2
72557,0,0,0,3
72558,0,1,1,2
72559,0,2,2,2
72560,0,1,1,2
72561,0,2,2,1
72562,0,3,3,1
72563,0,1,1,2
72564,0,2,2,3
72565,0,0,0,3
72566,0,1,1,2
72567,0,3,3,3
72568,0,0,0,2
72569,0,2,2,2
72570,0,3,3,3
72571,0,0,0,3
72572,0,3,3,3
72573,0,1,1,2
72574,0,2,2,3
72575,0,2,2,3
72576,0,0,0,2
72577,0,1,1,2
72578,0,3,3,3
72579,1,0,0,2
72580,0,1,1,3
72581,0,2,2,2
72582,1,3,3,3
72583,0,0,0,2
72584,0,1,1,3
72585,0,2,2,2
72586,1,3,3,3
72587,0,0,0,2
72588,0,1,1,3
72589,0,0,0,1
72590,0,2,2,2
72591,0,3,3,3
72592,1,0,0,2
72593,1,1,1,3
72594,1,2,2,2
72595,0,1,1,2
72596,0,3,3,3
72597,0,0,0,2
72598,0,1,1,3
72599,0,2,2,2
72600,0,3,3,3
72601,0,0,0,2
72602,0,1,1,3
72603,0,2,2,2
72604,0,3,3,3
72605,0,0,0,2
72606,0,1,1,3
72607,0,2,2,2
72608,0,2,2,3
72609,0,3,3,3
72610,1,0,0,2
72611,0,3,3,0
72612,0,1,1,0
72613,1,2,2,1
72614,1,3,3,1
72615,0,0,0,0
72616,0,0,0,0
72617,0,1,1,0
72618,0,1,1,0
72619,0,2,2,0
72620,0,3,3,0
72621,1,0,0,1
72622,0,2,2,0
72623,1,1,1,1
72624,1,2,2,1
72625,1,3,3,1
72626,0,0,0,0
72627,1,1,1,1
72628,1,3,3,1
72629,0,2,2,0
72630,0,3,3,0
72631,0,0,0,0
72632,0,1,1,0
72633,1,2,2,1
72634,1,3,3,1
72635,1,0,0,1
72636,1,1,1,1
72637,1,2,2,1
72638,1,3,3,1
72639,0,0,0,0
72640,1,0,0,1
72641,1,1,1,1
72642,1,2,2,1
72643,1,3,3,1
72644,1,0,0,1
72645,1,1,1,1
72646,0,1,1,0
72647,1,2,2,1
72648,0,3,3,0
72649,1,0,0,1
72650,0,1,1,0
72651,1,2,2,1
72652,1,3,3,1
72653,1,0,0,1
72654,1,1,1,1
72655,0,2,2,0
72656,1,3,3,1
72657,1,0,0,1
72658,0,1,1,0
72659,1,2,2,1
72660,1,3,3,1
72661,1,0,0,1
72662,1,1,1,1
72663,1,2,2,1
72664,1,3,3,1
72665,1,0,0,1
72666,1,1,1,1
72667,1,2,2,1
72668,1,3,3,1
72669,1,0,0,1
72670,1,1,1,1
72671,1,2,2,1
72672,1,3,3,1
72673,1,0,0,1
72674,1,1,1,1
72675,1,2,2,1
72676,1,3,3,1
72677,1,0,0,1
72678,1,1,1,1
72679,1,2,2,1
72680,1,2,2,1
72681,1,3,3,1
72682,1,3,3,1
72683,1,0,0,1
72684,1,3,3,1
72685,1,1,1,1
72686,0,0,0,2
72687,0,1,1,0
72688,0,2,2,3
72689,0,2,2,0
72690,0,2,2,2
72691,0,3,3,3
72692,0,0,0,1
72693,0,1,1,2
72694,0,3,3,2
72695,0,0,0,3
72696,0,1,1,3
72697,0,2,2,2
72698,0,2,2,1
72699,0,0,0,0
72700,0,1,1,3
72701,0,0,0,2
72702,0,3,3,2
72703,0,1,1,0
72704,0,0,0,3
72705,0,1,1,3
72706,0,0,0,3
72707,1,3,3,2
72708,0,1,1,3
72709,0,0,0,0
72710,0,3,3,2
72711,0,1,1,1
72712,0,3,3,1
72713,0,1,1,0
72714,0,2,2,2
72715,0,3,3,3
72716,0,2,2,2
72717,0,2,2,2
72718,0,0,0,0
72719,0,3,3,1
72720,0,0,0,2
72721,0,2,2,2
72722,0,0,0,2
72723,0,1,1,2
72724,0,2,2,2
72725,0,3,3,0
72726,0,1,1,0
72727,0,2,2,0
72728,0,3,3,2
72729,0,1,1,2
72730,0,2,2,3
72731,0,0,0,0
72732,0,2,2,0
72733,0,3,3,3
72734,0,0,0,0
72735,0,3,3,1
72736,0,0,0,1
72737,0,0,0,3
72738,0,1,1,3
72739,0,3,3,2
72740,0,2,2,3
72741,0,3,3,3
72742,0,0,0,3
72743,0,0,0,3
72744,0,0,0,2
72745,0,1,1,3
72746,0,3,3,2
72747,0,1,1,3
72748,0,2,2,0
72749,0,2,2,1
72750,0,0,0,3
72751,0,1,1,0
72752,0,2,2,2
72753,0,3,3,3
72754,0,3,3,0
